목적지명,목적지X좌표,목적지Y좌표,목적지시군구명,목적지읍면동명,대분류,중분류,소분류,방문건수
칸토덴카화인프로덕츠한국,127.267131812982,36.7375321454725,천안시 동남구,수신면,기업/단체,업종별기업,전기가스업,31
칼튼모텔,127.14022886038111,36.80998453304996,천안시 서북구,성정1동,여행/레저,숙박,모텔/여관,73
칼하트WIP/천안점,127.157168670343,36.8177722977884,천안시 동남구,신안동,쇼핑,의류/직물,스포츠·캐주얼의류,3
캘리포니아,127.159946191721,36.81863332693,천안시 동남구,신안동,여행/레저,숙박,모텔/여관,21
캘리포니아도넛클럽/천안불당점,127.1081721212293,36.81535962289881,천안시 서북구,불당2동,생활편의,음식점,제과점,3
캠프라운지/천안점,127.10715366111594,36.82291090102942,천안시 서북구,불당2동,생활편의,생활서비스,장소대여,3
캠프스토어,127.165279287425,36.7928307586138,천안시 동남구,청룡동,쇼핑,취미/오락,스포츠·레저용품,10
캠핑고래/천안점,127.150391330724,36.8358812935493,천안시 서북구,부성1동,쇼핑,취미/오락,스포츠·레저용품,121
캠핑트렁크/천안점,127.1479764692192,36.87256571913345,천안시 서북구,성거읍,쇼핑,취미/오락,스포츠·레저용품,60
캠핑하우스,127.14453151937768,36.79260412763753,천안시 동남구,일봉동,여행/레저,레저/스포츠,캠프장,3
캣앤독버블,127.13992008238,36.831881689044,천안시 서북구,부성1동,생활편의,생활서비스,애견센터,9
커민스판매써비스코리아,127.207163571295,36.8848482465103,천안시 서북구,성거읍,기업/단체,업종별기업,전기전자,47
커버커피,127.12082886535876,36.84061516175569,천안시 서북구,부성2동,생활편의,카페,카페기타,4
커브스/쌍용클럽,127.11944996742,36.8019961016078,천안시 서북구,쌍용3동,여행/레저,레저/스포츠,헬스,3
커스텀커피/천안성성호수공원점,127.136781379286,36.84213049585,천안시 서북구,부성2동,생활편의,카페,카페기타,31
커스텀커피/천안시청점,127.10864644152308,36.81694614198669,천안시 서북구,불당2동,생활편의,카페,카페기타,3
커스텀픽처스튜디오,127.12981532046553,36.77918629469927,천안시 동남구,신방동,생활편의,생활서비스,사진관,38
커피,127.10187560534116,36.80900531684491,천안시 서북구,불당2동,생활편의,카페,카페기타,60
커피동경,127.188471399638,36.8206610439346,천안시 동남구,원성1동,생활편의,카페,카페기타,3
커피멜로우,127.10223821090312,36.81005800590367,천안시 서북구,불당2동,생활편의,카페,카페기타,25
커피미식가,127.128616037052,36.777832257003,천안시 동남구,신방동,생활편의,카페,카페기타,3
커피볶는토아빈,127.2264280567706,36.90594313188339,천안시 서북구,입장면,생활편의,카페,카페기타,105
커피빈/천안신부동점,127.15740735468388,36.81865006095608,천안시 동남구,신안동,생활편의,카페,커피전문점,3
커피이십센치/입장점,127.246298765548,36.90523503658,천안시 서북구,입장면,생활편의,카페,카페기타,13
커피콩과사진관,127.1200329012254,36.83669582955483,천안시 서북구,백석동,생활편의,생활서비스,사진관,6
컴포즈커피/롯데마트천안성정점,127.140086785865,36.8262989963513,천안시 서북구,성정2동,생활편의,카페,커피전문점,3
컴포즈커피/천안두정효성점,127.146919455957,36.831909505585,천안시 서북구,부성1동,생활편의,카페,커피전문점,4
컴포즈커피/천안성성초점,127.125171310888,36.841713807413,천안시 서북구,부성2동,생활편의,카페,커피전문점,7
컴포즈커피/천안성정현대점,127.13726756378172,36.8242900157903,천안시 서북구,성정2동,생활편의,카페,커피전문점,9
컴포즈커피/천안청당초교점,127.15266246744552,36.78030585721102,천안시 동남구,청룡동,생활편의,카페,커피전문점,3
컴포즈커피/천안통정지구점,127.13146599153322,36.77394015723739,천안시 동남구,신방동,생활편의,카페,커피전문점,5
컴히얼,127.1069685,36.8104639,천안시 서북구,불당2동,생활편의,음식점,전문음식점,9
컴히얼/청당점,127.1536600075342,36.78333915921976,천안시 동남구,청룡동,생활편의,음식점,전문음식점,6
케노시스수도원,127.209747094981,36.839908967462,천안시 동남구,목천읍,생활편의,종교,성당시설,6
케이꿍,127.15007729239368,36.814407102644864,천안시 동남구,문성동,생활편의,음식점,제과점,3
케이비엠,127.12761628124,36.7610008448629,천안시 동남구,풍세면,기업/단체,주요그룹,주요기업기타,3
케이씨파츠텍/본사,127.11477872735468,36.85741422863549,천안시 서북구,부성2동,기업/단체,업종별기업,반도체,20
케이엔솔/천안공장,127.1164496461176,36.8657943284659,천안시 서북구,직산읍,기업/단체,업종별기업,기계,12
케이엔씨,127.107646106214,36.7323651153287,천안시 동남구,풍세면,기업/단체,업종별기업,제조업,62
케이엔아이,127.112616726642,36.8581562922128,천안시 서북구,직산읍,기업/단체,업종별기업,서비스업,3
케이엠에프,127.13603112159,36.8770987055017,천안시 서북구,직산읍,기업/단체,업종별기업,제조업,21
케이원전자,127.118449482299,36.8641556394035,천안시 서북구,직산읍,기업/단체,업종별기업,전기전자,100
케이유피피/본사,127.138391448626,36.9384527942672,천안시 서북구,성환읍,기업/단체,주요그룹,주요기업기타,3
케이티이,127.274296853068,36.842603495336,천안시 동남구,북면,기업/단체,업종별기업,제조업,6
케이티자원,127.127448138518,36.921982395588,천안시 서북구,성환읍,생활편의,생활서비스,생활서비스기타,3
켐코,127.111228243691,36.8276875536378,천안시 서북구,백석동,기업/단체,업종별기업,제조업,6
켐코정밀/2공장,127.097063740081,36.730004211801,천안시 동남구,풍세면,기업/단체,업종별기업,화학,3
코끼리공장,127.232023528868,36.7706114816092,천안시 동남구,목천읍,생활편의,카페,카페기타,24
코네로,127.116505877343,36.792108327724,천안시 서북구,쌍용2동,생활편의,카페,카페기타,3
코다리덕장,127.127338235868,36.792774982597,천안시 동남구,신방동,생활편의,음식점,한식,192
코다코/본사,127.249215078351,36.9150394859301,천안시 서북구,입장면,기업/단체,업종별기업,제조업,36
코드케이,127.10599106050648,36.81034738382547,천안시 서북구,불당2동,쇼핑,의류/직물,여성복,3
코디스,127.15855726687,36.8358813425699,천안시 서북구,부성1동,기업/단체,주요그룹,주요기업기타,3
코렌텍,127.23888271637722,36.91012331980317,천안시 서북구,입장면,기업/단체,업종별기업,의료정밀,59
코론,127.114672043165,36.8641000676056,천안시 서북구,직산읍,기업/단체,업종별기업,기계,9
코루츠/백석점,127.122560570583,36.826882158031,천안시 서북구,백석동,쇼핑,음식료,음식료기타,13
코르지아,127.142503658267,36.7806653487628,천안시 동남구,청룡동,쇼핑,쇼핑기타,일반상가,23
코리아나화장품/천안공장,127.18656259975144,36.89371204758015,천안시 서북구,성거읍,기업/단체,업종별기업,제조업,52
코리아성인나이트,127.128949159385,36.797496673639,천안시 서북구,쌍용1동,생활편의,술집,나이트클럽,143
코벤티아,127.257327129489,36.7378931560123,천안시 동남구,성남면,기업/단체,업종별기업,업종별기업기타,3
코벨류영진물산,127.121422145041,36.7876921961196,천안시 동남구,신방동,기업/단체,업종별기업,업종별기업기타,4
코사마트,127.161723891176,36.8099398889508,천안시 동남구,원성1동,쇼핑,음식료,음식료기타,10
코숨한의원,127.153030138459,36.819188777373,천안시 동남구,신안동,의료편의,의료시설,한의원,3
코스모스벽지,127.264881906485,36.7490308163978,천안시 동남구,수신면,기업/단체,업종별기업,종이 목재,3
코스트코홀세일/천안점,127.105367516724,36.842880222056,천안시 서북구,부성2동,쇼핑,슈퍼/마트,대형마트,10706
코스팜,127.203163723192,36.9067623766265,천안시 서북구,성거읍,기업/단체,업종별기업,음식료업,89
코오롱글로텍/천안공장,127.231022213525,36.9202054492055,천안시 서북구,입장면,기업/단체,주요그룹,코오롱,187
코오롱세이브프라자/천안점,127.10636648170168,36.82457536715435,천안시 서북구,백석동,쇼핑,상설할인매장,의류,6
코이라멘/신불당점,127.109061876645,36.8162166328193,천안시 서북구,불당2동,생활편의,음식점,전문음식점,3
코이라멘/천안터미널점,127.153030138459,36.819188777373,천안시 동남구,신안동,생활편의,음식점,일식,3
코지그라운드,127.13865745337527,36.84327355825687,천안시 서북구,부성2동,생활편의,카페,테마카페,91
코코팜스/천안점,127.142698196463,36.76861117455,천안시 동남구,청룡동,쇼핑,쇼핑기타,쇼핑기타,6
콜러노비타/천안본사,127.126726438225,36.8728769114323,천안시 서북구,직산읍,기업/단체,업종별기업,제조업,64
콤폰,127.10359049842606,36.8111814415911,천안시 서북구,불당2동,생활편의,음식점,전문음식점,104
콩심24시전주종가콩나물국밥,127.108145331128,36.811967114218,천안시 서북구,불당2동,생활편의,음식점,한식,16
쿠우쿠우/천안불당점,127.108673073979,36.810633936763,천안시 서북구,불당1동,생활편의,음식점,부페,489
쿠첸/천안공장,127.23174438292,36.9189555969234,천안시 서북구,입장면,기업/단체,산업시설,공장,110
쿠쿠/천안서비스센터,127.11857634833756,36.80034718486272,천안시 서북구,쌍용2동,쇼핑,가전,기타국내가전,194
쿠쿠정수기/청수렌탈대리점,127.153558075109,36.7969413287736,천안시 동남구,청룡동,쇼핑,가전,가전기타,3
퀸상아꼬마김밥/본점,127.12872356666792,36.84038423481901,천안시 서북구,부성2동,생활편의,음식점,분식,4
퀸스산부인과의원,127.13780917678844,36.82648409882368,천안시 서북구,성정2동,의료편의,의료시설,의원,829
퀸의원,127.128254796502,36.7953858001535,천안시 서북구,쌍용1동,의료편의,의료시설,의원,3
큐브보드게임카페/천안두정점,127.13593513007773,36.8330439736384,천안시 서북구,부성2동,생활편의,카페,테마카페,7
큐에스아이,127.208357922429,36.8834039748593,천안시 서북구,성거읍,기업/단체,업종별기업,업종별기업기타,18
크라운,127.120004970716,36.8563787623906,천안시 서북구,부성2동,기업/단체,업종별기업,화학,7
크라운주차빌딩,127.137087045464,36.8272433146412,천안시 서북구,성정2동,교통편의,자동차시설,주차장,4
크라운호프/성성점,127.13026565643248,36.840321171264776,천안시 서북구,부성2동,생활편의,술집,호프,7
크라운호프/천안신불당점,127.106923229484,36.8107450247241,천안시 서북구,불당2동,생활편의,술집,호프,3
크래버대게나라/천안점,127.118116548099,36.824243544929,천안시 서북구,백석동,생활편의,음식점,전문음식점,22
크래프트힐,127.10505843735234,36.81013799105067,천안시 서북구,불당2동,생활편의,술집,호프,6
크로스핏독립,127.133837262622,36.8351868294546,천안시 서북구,부성2동,여행/레저,레저/스포츠,레저/스포츠기타,42
크로스핏루프탑,127.15812896651288,36.7725153018708,천안시 동남구,청룡동,여행/레저,레저/스포츠,헬스,17
크로스핏루프탑/한들점,127.11886901873636,36.83265254573148,천안시 서북구,백석동,여행/레저,레저/스포츠,헬스,14
크로스핏샤우트,127.121949785836,36.7974410827011,천안시 서북구,쌍용2동,여행/레저,레저/스포츠,헬스,3
크로스핏위너/성성점,127.125393529942,36.8399084600779,천안시 서북구,부성2동,여행/레저,레저/스포츠,헬스,7
크리스피크림도넛/천안터미널점,127.156113192954,36.819522091012,천안시 동남구,신안동,생활편의,음식점,패스트푸드,3
크린토피아/천안신부점,127.15541877634509,36.82321610811008,천안시 동남구,신안동,생활편의,생활서비스,세탁소,3
크린토피아코인워시/천안백석점,127.123560524249,36.8222160319677,천안시 서북구,백석동,생활편의,생활서비스,세탁소,3
크린토피아코인워시/천안성환점,127.12864257239,36.9116502545828,천안시 서북구,성환읍,생활편의,생활서비스,세탁소,4
크린토피아코인워시/천안신방통정점,127.130699202559,36.775832498403,천안시 동남구,신방동,생활편의,생활서비스,세탁소,3
크린토피아코인워시/천안차암점,127.104812025759,36.841269292257,천안시 서북구,부성2동,생활편의,생활서비스,세탁소,3
크림당/본점,127.14307105332637,36.81726561426476,천안시 서북구,성정1동,생활편의,음식점,제과점,31
큰댁/[한식],127.136226016523,36.8266878175772,천안시 서북구,성정2동,생활편의,음식점,한식,42
큰바우,127.13559314974871,36.82805538164944,천안시 서북구,성정2동,생활편의,음식점,전문음식점,3
큰사랑요양병원,127.13297637147694,36.8197441492264,천안시 서북구,성정2동,의료편의,의료시설,요양병원,46
큰집오리,127.10786765185,36.8039680289381,천안시 서북구,불당1동,생활편의,음식점,전문음식점,4
큰집추어탕,127.128060471572,36.7843037348433,천안시 동남구,신방동,생활편의,음식점,한식,16
클라시코,127.109645278556,36.8031070270423,천안시 서북구,불당1동,생활편의,음식점,전문음식점,9
클라우드나인,127.123782564007,36.8397973520624,천안시 서북구,부성2동,생활편의,카페,카페기타,16
클라임맥스,127.12223342604796,36.78676065069189,천안시 동남구,신방동,여행/레저,레저/스포츠,레저/스포츠기타,46
클래스호텔,127.11056613332836,36.81125438878739,천안시 서북구,불당1동,여행/레저,숙박,모텔/여관,44
클린N코인워시셀프빨래방,127.152613495664,36.8206330538666,천안시 동남구,신안동,생활편의,생활서비스,세탁소,6
클린앤피부과의원,127.110950653398,36.8100506838185,천안시 서북구,불당1동,의료편의,의료시설,의원,87
클린휴의원,127.152808269019,36.7832206732917,천안시 동남구,청룡동,의료편의,의료시설,의원,38
키아라플라워스튜디오,127.106006680351,36.806884350441,천안시 서북구,불당2동,생활편의,생활서비스,꽃집,3
키에소커피랩,127.10725040856084,36.79929929950622,천안시 서북구,불당1동,생활편의,카페,카페기타,3
키엔스코리아/천안사무소,127.161029416316,36.8199109648506,천안시 동남구,신안동,기업/단체,업종별기업,업종별기업기타,144
키즈웰치과의원,127.126393856158,36.7949136209107,천안시 서북구,쌍용2동,의료편의,의료시설,의원,3
키친바이정,127.101923675438,36.810883867939,천안시 서북구,불당2동,생활편의,음식점,한식,6
키코디자인,127.12879335530312,36.76936892632797,천안시 동남구,신방동,쇼핑,가구,가구기타,3
킨이로텐/[일식],127.103256886951,36.8111616218313,천안시 서북구,불당2동,생활편의,음식점,일식,110
킨포크가든,127.102451134901,36.8402971673623,천안시 서북구,부성2동,생활편의,음식점,한식,9
킹스커피,127.13240448956832,36.76997753528472,천안시 동남구,신방동,생활편의,카페,카페기타,3
킹콩L백화점/천안점,127.14950639801606,36.8644274346704,천안시 서북구,부성1동,쇼핑,쇼핑기타,쇼핑기타,18
킹콩부대찌개/신불당점,127.108450813799,36.816910994068,천안시 서북구,불당2동,생활편의,음식점,전문음식점,9
킹타일도기,127.12711093182064,36.77578227890926,천안시 동남구,신방동,쇼핑,건축자재,욕조/타일,58
타겟존/천안두정점,127.135087192475,36.8306873525046,천안시 서북구,부성2동,여행/레저,레저/스포츠,레저/스포츠기타,3
타이키카페,127.133087856672,36.7781378042257,천안시 동남구,신방동,생활편의,카페,카페기타,3
타일집,127.13655852156596,36.83271063816999,천안시 서북구,부성2동,생활편의,음식점,한식,6
타타스베이글,127.18639312711878,36.8185717429981,천안시 동남구,원성1동,생활편의,카페,카페기타,261
타타스베이글/불당점,127.107812010723,36.81380023555,천안시 서북구,불당2동,생활편의,카페,카페기타,18
타타스팩토리,127.13750417587,36.7729995300176,천안시 동남구,신방동,쇼핑,음식료,음식료기타,9
탄광맥주/성성점,127.130170648147,36.83980047189897,천안시 서북구,부성2동,생활편의,술집,호프,6
탄광맥주/천안신불당점,127.109311825862,36.8192996144156,천안시 서북구,불당2동,생활편의,술집,호프,9
탄탄면공방/천안신불당점,127.108395293158,36.813661366047,천안시 서북구,불당2동,생활편의,음식점,세계요리,18
탐라/[일식],127.13753147072816,36.82502134965641,천안시 서북구,성정2동,생활편의,음식점,일식,7
탐앤탐스/천안단국대호수점,127.166028850173,36.8327150835712,천안시 동남구,신안동,생활편의,카페,커피전문점,173
탐앤탐스/천안두정점,127.13560398970662,36.83054434862804,천안시 서북구,부성2동,생활편의,카페,커피전문점,54
탐앤탐스/천안백석점,127.112894810469,36.8223548412809,천안시 서북구,백석동,생활편의,카페,커피전문점,13
탐앤탐스/천안에비뉴점,127.133142898825,36.8331870544436,천안시 서북구,부성2동,생활편의,카페,커피전문점,57
탑골,127.12793128145272,36.80444741516656,천안시 서북구,쌍용1동,생활편의,음식점,한식,17
탑골/1호점,127.130004353712,36.826382259806,천안시 서북구,부성2동,생활편의,음식점,한식,11
탑미트,127.12712598274612,36.83036340054738,천안시 서북구,백석동,쇼핑,음식료,정육점,6
탑배드민턴체육관,127.14677545606142,36.89602755168762,천안시 서북구,직산읍,여행/레저,레저/스포츠,운동장/체육관,17
탑스마일의원,127.10710380007572,36.82262948448707,천안시 서북구,불당2동,의료편의,의료시설,의원,93
탑스크린골프,127.145947296225,36.8345480863184,천안시 서북구,부성1동,여행/레저,레저/스포츠,골프연습장,8
탑이비인후과의원,127.108200877621,36.812411508081,천안시 서북구,불당2동,의료편의,의료시설,의원,338
탑클라우드호텔/천안점,127.14068869056683,36.80838071749146,천안시 동남구,봉명동,여행/레저,숙박,모텔/여관,109
탑텍,127.118143931172,36.8666275764225,천안시 서북구,직산읍,기업/단체,업종별기업,철강 금속,3
탑텐/모다아울렛 천안아산점,127.101423834855,36.7984130713709,천안시 서북구,불당1동,쇼핑,의류/직물,스포츠·캐주얼의류,4
탑텐/천안구성점,127.1652321,36.7966858,천안시 동남구,청룡동,쇼핑,의류/직물,스포츠·캐주얼의류,188
탑텐/천안불당점,127.10837747590614,36.81325691689396,천안시 서북구,불당2동,쇼핑,의류/직물,스포츠·캐주얼의류,83
탑피엔씨,127.12811444668182,36.88517054076773,천안시 서북구,직산읍,기업/단체,업종별기업,제조업,9
탕궈리라/신불당본점,127.10325827654049,36.81090959701827,천안시 서북구,불당2동,생활편의,음식점,중식,16
탕탕탕후루/쌍용점,127.119422184191,36.802857113927,천안시 서북구,쌍용3동,쇼핑,음식료,음식료기타,4
탕화쿵푸마라탕/두정점,127.135281620554,36.830576255287,천안시 서북구,부성2동,생활편의,음식점,중식,12
탕화쿵푸마라탕/불당점,127.10851366110978,36.8136020156942,천안시 서북구,불당2동,생활편의,음식점,중식,3
탕화쿵푸마라탕/청당점,127.152947150111,36.782720731368,천안시 동남구,청룡동,생활편의,음식점,중식,3
태경볼링장,127.136530793428,36.9075118878048,천안시 서북구,성환읍,여행/레저,레저/스포츠,볼링장,7
태국맛사지,127.135420484414,36.8319372112898,천안시 서북구,부성2동,생활편의,생활서비스,바디케어,6
태극당/천안점,127.1435965797449,36.82512566547011,천안시 서북구,성정2동,생활편의,음식점,제과점,11
태능참숯화로구이,127.206024773096,36.8860425471487,천안시 서북구,성거읍,생활편의,음식점,한식,8
태리로제떡볶이&닭강정/신방점,127.12329756047166,36.78800881739694,천안시 동남구,신방동,생활편의,음식점,분식,3
태명실업/천안공장,127.4054888615338,36.75840132126018,천안시 동남구,동면,기업/단체,업종별기업,비금속 광물,18
태미꼬,127.135642561898,36.845407891219,천안시 서북구,부성2동,생활편의,음식점,일식,3
태선족발/쌍용점,127.12829892132538,36.80318577016818,천안시 서북구,쌍용1동,생활편의,음식점,전문음식점,3
태성기계,127.102173175897,36.8626001648122,천안시 서북구,직산읍,기업/단체,업종별기업,기계,3
태성농자재마트,127.127255254706,36.755307050105,천안시 동남구,풍세면,쇼핑,쇼핑기타,농업용품관련,3
태성에컴스,127.10011727503,36.9196769402929,천안시 서북구,성환읍,기업/단체,업종별기업,화학,19
태성전장,127.1991619903822,36.894204805972834,천안시 서북구,성거읍,기업/단체,업종별기업,업종별기업기타,114
태식당,127.142308761695,36.831437309828,천안시 서북구,부성1동,쇼핑,취미/오락,애완/관상,4
태양/천안공장,127.126032217298,36.8554900114613,천안시 서북구,부성1동,기업/단체,업종별기업,전기가스업,49
태양칼국수/동남구점,127.160946104356,36.81841113616,천안시 동남구,신안동,생활편의,음식점,한식,17
태정프라자,127.143086515724,36.8264934364859,천안시 서북구,성정2동,기업/단체,업종별기업,업종별기업기타,3
태조모텔,127.185860418222,36.831798641261,천안시 동남구,신안동,여행/레저,숙박,모텔/여관,7
태조산,127.20438665535065,36.81935573385059,천안시 동남구,유량동,여행/레저,관광명소,명산,87
태조산공원주차장,127.190582306194,36.8223553070292,천안시 동남구,원성1동,교통편의,자동차시설,주차장,764
태조산레저타운,127.18069436049127,36.81602263952149,천안시 동남구,원성1동,여행/레저,레저/스포츠,골프연습장,148
태조산산림레포츠단지,127.199331490378,36.8259382827084,천안시 동남구,원성1동,여행/레저,레저/스포츠,레저/스포츠기타,9
태조산시골막국수,127.17337552433683,36.81307471896756,천안시 동남구,원성1동,생활편의,음식점,한식,20
태조산짚향,127.186721458539,36.831132056147,천안시 동남구,신안동,생활편의,음식점,한식,31
태조숯불석갈비,127.174833795657,36.813633988989,천안시 동남구,원성1동,생활편의,음식점,한식,135
태조요양원,127.174944895284,36.813800637236,천안시 동남구,원성1동,의료편의,기타의료시설,요양원,10
태종안전종합상사,127.130781894739,36.844435751285,천안시 서북구,부성2동,쇼핑,의류/직물,의류/직물기타,6
태평양건강랜드,127.141725739709,36.8034405136139,천안시 동남구,봉명동,생활편의,생활서비스,목욕탕/사우나,3
태평양건재,127.1682515012346,36.76502840405891,천안시 동남구,목천읍,쇼핑,건축자재,건축자재기타,7
태평양종합건재백화점,127.168251501235,36.7650284040589,천안시 동남구,목천읍,쇼핑,건축자재,건축자재기타,28
태하가든,127.212192450216,36.7185617623491,천안시 동남구,성남면,생활편의,음식점,한식,3
태학사,127.092703000668,36.7319761825337,천안시 동남구,풍세면,생활편의,종교,절,26
태학산산림치유센터,127.09033898997296,36.72734238107684,천안시 동남구,풍세면,기업/단체,각종단체,센터,15
태학산오토캠핑장,127.089508890535,36.7266156660937,천안시 동남구,풍세면,여행/레저,레저/스포츠,캠프장,24
태학산자연휴양림,127.091786451622,36.7280599586887,천안시 동남구,풍세면,여행/레저,관광명소,자연휴양림,588
태현시스템,127.132920419061,36.86310029155,천안시 서북구,업성동,기업/단체,업종별기업,제조업,15
태화가든,127.042735797485,36.6707606712623,천안시 동남구,광덕면,생활편의,음식점,한식,6
택이네조개전골/두정점,127.13368210305184,36.83235454180338,천안시 서북구,부성2동,생활편의,음식점,전문음식점,12
택이네조개전골/두정점,127.13379325478807,36.83235876630896,천안시 서북구,부성2동,생활편의,음식점,한식,10
택이네조개전골/천안신불당점,127.10659451406684,36.810839225919466,천안시 서북구,불당2동,생활편의,음식점,전문음식점,44
택이네조개전골/천안청당점,127.15445013086143,36.78342000935619,천안시 동남구,청룡동,생활편의,음식점,전문음식점,15
터미널프라자,127.157640841833,36.818688862292,천안시 동남구,신안동,쇼핑,쇼핑기타,일반상가,4
텃골쭈꾸미숯불구이,127.13888999718388,36.822380363894325,천안시 서북구,성정2동,생활편의,음식점,전문음식점,10
테니스플러스/천안점,127.12433698785004,36.77994191085524,천안시 동남구,신방동,여행/레저,레저/스포츠,테니스,41
테디펫,127.10787257917411,36.80417088922019,천안시 서북구,불당1동,생활편의,생활서비스,애견센터,7
테라스,127.128726522845,36.844463513573,천안시 서북구,부성2동,생활편의,음식점,한식,9
테라스힐,127.126865920863,36.8074121921118,천안시 서북구,쌍용3동,생활편의,생활서비스,장소대여,17
테이크더리프트,127.10725350524724,36.81170215802767,천안시 서북구,불당2동,생활편의,술집,바,3
테테루드림랜드,127.118394190411,36.8362143971079,천안시 서북구,백석동,여행/레저,레저/스포츠,키즈카페,35
테힐라한복/천안점,127.108173102583,36.8123837333195,천안시 서북구,불당2동,쇼핑,의류/직물,한복·전통의류,77
텍사스하우스,127.132254103856,36.83163167179,천안시 서북구,부성2동,생활편의,음식점,전문음식점,9
텐퍼센트커피/천안성성레이크타운점,127.129698695649,36.840408428548,천안시 서북구,부성2동,생활편의,카페,커피전문점,9
텐퍼센트커피/천안신불당점,127.108367517609,36.813689140477,천안시 서북구,불당2동,생활편의,카페,커피전문점,3
텐호텔,127.195775449998,36.911622885569,천안시 서북구,성거읍,여행/레저,숙박,모텔/여관,36
템플스트라이크/천안점,127.136642603219,36.831298402914,천안시 서북구,부성2동,여행/레저,레저/스포츠,볼링장,45
텟펜,127.10471016314222,36.81059920095335,천안시 서북구,불당2동,생활편의,술집,일본선술집,14
토끼별미술관,127.19236524411366,36.86715824976261,천안시 서북구,성거읍,생활편의,문화생활시설,공방/공예,11
토끼정/천안불당점,127.107867573591,36.8124670552867,천안시 서북구,불당2동,생활편의,음식점,일식,3
토끼풀/천안불당점,127.103645741566,36.811106074955,천안시 서북구,불당2동,생활편의,카페,카페기타,9
토담,127.1194432,36.8472113,천안시 서북구,부성2동,생활편의,음식점,전문음식점,70
토마스푸드,127.274492226181,36.7418928023027,천안시 동남구,수신면,기업/단체,업종별기업,음식료업,3
토마토의원,127.14167460597372,36.82946046667335,천안시 서북구,성정2동,의료편의,의료시설,의원,249
토와한국,127.121504824377,36.857684177294,천안시 서북구,부성2동,기업/단체,업종별기업,제조업,29
토정삼계탕/본관,127.13545827723097,36.82876972912938,천안시 서북구,성정2동,생활편의,음식점,한식,30
토정삼계탕/직산관,127.1542239370084,36.87715436408965,천안시 서북구,직산읍,생활편의,음식점,한식,3
토종골옻닭마을,127.114200539446,36.7908584571493,천안시 서북구,쌍용2동,생활편의,음식점,한식,6
토종장수순대/풍세점,127.119061826776,36.7242827746302,천안시 동남구,풍세면,생활편의,음식점,한식,3
토탈스튜디오,127.12238798585082,36.79752349504133,천안시 서북구,쌍용2동,생활편의,생활서비스,사진관,3
톡스앤필의원/불당점,127.10908965193777,36.81621663298478,천안시 서북구,불당2동,의료편의,의료시설,의원,455
톡스앤필의원/천안점,127.156613156999,36.8185777577439,천안시 동남구,신안동,의료편의,의료시설,의원,3
톤톤프리미엄키즈카페,127.11932572230812,36.8376984107733,천안시 서북구,백석동,여행/레저,레저/스포츠,키즈카페,83
통,127.10237819183334,36.79992453194773,천안시 서북구,불당1동,생활편의,음식점,전문음식점,70
통발집/신불당점,127.10826752412947,36.814070190603104,천안시 서북구,불당2동,생활편의,음식점,전문음식점,76
통부심,127.130559857259,36.8266322344871,천안시 서북구,부성2동,생활편의,음식점,한식,4
통삼국/두정점,127.137114773163,36.832381614959,천안시 서북구,부성2동,생활편의,음식점,한식,15
통삼국/본점,127.10956351407197,36.802893582773,천안시 서북구,불당1동,생활편의,음식점,한식,127
통삼국/성성점,127.129059865979,36.8401862279649,천안시 서북구,부성2동,생활편의,음식점,한식,90
통삼국/청당점,127.15495185912908,36.78326552383045,천안시 동남구,청룡동,생활편의,음식점,한식,31
통이네다방,127.142864185892,36.8402418598497,천안시 서북구,성성동,생활편의,카페,이색카페,9
통일추레라,127.091341988131,36.7345036629668,천안시 동남구,풍세면,기업/단체,업종별기업,업종별기업기타,3
통정교동짬뽕/[중식],127.135254377242,36.7729717420064,천안시 동남구,신방동,생활편의,음식점,중식,6
통정로또명당,127.13466310497272,36.77499474361794,천안시 동남구,신방동,쇼핑,취미/오락,복권,4
통정쌈마을,127.1306261838676,36.77498404967832,천안시 동남구,신방동,생활편의,음식점,한식,86
통정한우,127.13601525013462,36.77542647658659,천안시 동남구,신방동,생활편의,음식점,한식,6
통정흑염소,127.131171357762,36.778526637164,천안시 동남구,신방동,생활편의,음식점,한식,37
투가리감자탕/청당점,127.15370719452947,36.783116979697375,천안시 동남구,청룡동,생활편의,음식점,한식,6
투가리해장국/본점,127.12963802268138,36.79257460488547,천안시 동남구,신방동,생활편의,음식점,한식,7
투다리/두정3점,127.1410462436753,36.83325834051993,천안시 서북구,부성1동,생활편의,술집,꼬치전문점,3
투다리/성성점,127.130254202786,36.8402695588984,천안시 서북구,부성2동,생활편의,술집,꼬치전문점,3
투다리/신불당1호점,127.104812347084,36.8064121752,천안시 서북구,불당2동,생활편의,술집,꼬치전문점,3
투닷츠,127.10384017501,36.8104117112179,천안시 서북구,불당2동,생활편의,카페,카페기타,37
투데이카페,127.129309263771,36.902595741501,천안시 서북구,성환읍,생활편의,카페,카페기타,3
투명한이치과교정과치과의원,127.11236125921334,36.81138931172319,천안시 서북구,불당1동,의료편의,의료시설,의원,4
투썸플레이스/직산점,127.152418544866,36.8769599310653,천안시 서북구,직산읍,생활편의,카페,커피전문점,24
투썸플레이스/천안두정점,127.13567044300954,36.83399253283652,천안시 서북구,부성2동,생활편의,카페,커피전문점,21
투썸플레이스/천안목천점,127.20549852306698,36.76969488241507,천안시 동남구,목천읍,생활편의,카페,커피전문점,15
