목적지명,목적지X좌표,목적지Y좌표,목적지시군구명,목적지읍면동명,대분류,중분류,소분류,방문건수
추도우럭,127.10719536317669,36.80382289431239,천안시 서북구,불당1동,생활편의,음식점,전문음식점,24
추어가남원추어탕,127.1986791159752,36.777775856093214,천안시 동남구,목천읍,생활편의,음식점,한식,3
추오정남원추어탕,127.127838089977,36.8037459512102,천안시 서북구,쌍용1동,생활편의,음식점,한식,3
추자횟집,127.107145509812,36.802273774277,천안시 서북구,불당1동,생활편의,음식점,전문음식점,16
추태숙국밥,127.128726649379,36.8307984128288,천안시 서북구,부성2동,생활편의,음식점,한식,245
춘리마라탕/청당점,127.15366248196553,36.784332033458455,천안시 동남구,청룡동,생활편의,음식점,중식,6
춘장대조개굴칼국수,127.114811598213,36.7906084894167,천안시 서북구,쌍용2동,생활편의,음식점,한식,3
춘천구우미닭갈비,127.13375610063628,36.91520815756043,천안시 서북구,성환읍,생활편의,음식점,전문음식점,3
춘천오리&닭갈비,127.10844683686976,36.8040751609144,천안시 서북구,불당1동,생활편의,음식점,전문음식점,3
춘하추동,127.164417212981,36.9045401745487,천안시 서북구,직산읍,생활편의,음식점,한식,6
춤추는왕만두,127.143030904119,36.833076015283,천안시 서북구,부성1동,생활편의,음식점,분식,3
충남국학원,127.14259812152233,36.79890210613715,천안시 동남구,일봉동,생활편의,문화생활시설,문화생활시설기타,3
충남근로자건강센터,127.11579585615152,36.82187186994256,천안시 서북구,백석동,의료편의,기타의료시설,건강진단센터,9
충남농아인협회/천안시지부,127.12559524106008,36.79571667200274,천안시 서북구,쌍용2동,기업/단체,각종단체,협회,3
충남북부상공회의소,127.108617639213,36.798052044412,천안시 서북구,불당1동,기업/단체,각종단체,대한상공회의소,297
충남수산활어도매시장,127.15186583634772,36.860779088391766,천안시 서북구,부성1동,쇼핑,음식료,농수축산물점,8
충남스마트워크센터,127.145114143788,36.8230771733614,천안시 서북구,성정2동,생활편의,문화생활시설,문화생활시설기타,3
충남시각장애인복지관,127.179167075399,36.777665911599,천안시 동남구,청룡동,기업/단체,사회시설,사회복지시설,32
충남신용보증재단/천안동남지점,127.15680087934852,36.78531326837616,천안시 동남구,청룡동,기업/단체,각종단체,재단,3
충남신용보증재단/천안서북지점,127.10768798425896,36.79771671827655,천안시 서북구,불당1동,기업/단체,각종단체,재단,3
충남음악창작소,127.149475003282,36.8081344667808,천안시 동남구,문화동,생활편의,문화생활시설,문화생활시설기타,7
충남지식재산센터,127.10015095716392,36.80558931710578,천안시 서북구,불당2동,기업/단체,각종단체,센터,3
충남집순대,127.29896207367486,36.76214063440539,천안시 동남구,병천면,생활편의,음식점,전문음식점,560
충남콘텐츠코리아랩,127.149475003282,36.8081344667808,천안시 동남구,문화동,기업/단체,업종별기업,업종별기업기타,4
충남테크노파크/이차전지기술센터,127.15966873784124,36.88361889081884,천안시 서북구,직산읍,기업/단체,각종단체,센터,3
충남테크노파크/천안밸리,127.15916785413012,36.88623668598811,천안시 서북구,직산읍,기업/단체,각종단체,각종단체기타,292
충남평생복지협회,127.128282221818,36.8332703491457,천안시 서북구,부성2동,기업/단체,사회시설,사회복지시설,3
충무병원/응급의료센터,127.131365610984,36.7973855896734,천안시 서북구,쌍용1동,의료편의,의료시설,응급실,83
충무원,127.225666,36.8266421,천안시 동남구,목천읍,의료편의,기타의료시설,요양원,6
충원종합관리,127.17423543459142,36.7899910945356,천안시 동남구,청룡동,기업/단체,업종별기업,업종별기업기타,13
충청남도시각장애인연합회/천안시지회,127.133559663424,36.8185776196912,천안시 서북구,성정1동,기업/단체,각종단체,각종단체기타,3
충청남도아동보호전문기관,127.1344821596229,36.81845677043161,천안시 서북구,성정1동,기업/단체,사회시설,사회복지시설,9
충청남도안전체험관,127.191943300518,36.8218275978994,천안시 동남구,원성1동,여행/레저,관광명소,관광명소기타,73
충청남도천안의료원,127.17916802783152,36.77553331789265,천안시 동남구,청룡동,의료편의,의료시설,종합병원,404
충청남도청소년성문화센터,127.15884386304424,36.80845729024725,천안시 동남구,원성1동,생활편의,문화생활시설,문화센터,6
충청남도청소년진흥원,127.133920584126,36.8356589980711,천안시 서북구,부성2동,기업/단체,사회시설,사회복지시설,3
충청남도학생교육문화원,127.15691876841188,36.80960656498337,천안시 동남구,원성1동,생활편의,문화생활시설,문화원,582
충청남도학생교육문화원/도서관,127.156307717093,36.8090510693922,천안시 동남구,원성동,생활편의,문화생활시설,도서관,64
충청마트/목천점,127.173556611203,36.761945455386,천안시 동남구,목천읍,기업/단체,업종별기업,음식료업,6
충청마트/영성점,127.150947204126,36.7962191736295,천안시 동남구,중앙동,쇼핑,슈퍼/마트,슈퍼/마트 기타,4
충청연회,127.126476892275,36.8262989149304,천안시 서북구,백석동,생활편의,종교,교회시설,3
취생몽사,127.130226427493,36.8402695587322,천안시 서북구,부성2동,생활편의,술집,술집기타,3
취팔선객잔/[중식],127.14013666613272,36.83217622276585,천안시 서북구,부성1동,생활편의,음식점,중식,204
치악산한식뷔페,127.11612829733092,36.83925231909599,천안시 서북구,부성2동,생활편의,음식점,한식,7
치유동물병원,127.139448171768,36.802773909682,천안시 동남구,봉명동,의료편의,기타의료시설,동물병원,35
치카라우나기/[일식],127.106812186865,36.804384641596,천안시 서북구,불당1동,생활편의,음식점,일식,26
친정집우렁쌈밥,127.15858539927,36.7973857524266,천안시 동남구,청룡동,생활편의,음식점,한식,4
칭마레이/[중식],127.10620651272323,36.80753597882715,천안시 서북구,불당2동,생활편의,음식점,중식,29
카규,127.1017427,36.8113987,천안시 서북구,불당2동,생활편의,음식점,전문음식점,40
카나리아바이오,127.14072734857469,36.782237347726166,천안시 동남구,신방동,기업/단체,업종별기업,음식료업,11
카라모텔,127.12825367272823,36.91653858043946,천안시 서북구,성환읍,여행/레저,숙박,모텔/여관,40
카라모텔,127.20028887607378,36.86974660875062,천안시 서북구,성거읍,여행/레저,숙박,모텔/여관,13
카라카라사우나,127.114950440434,36.7943302861891,천안시 서북구,쌍용2동,생활편의,생활서비스,목욕탕/사우나,568
카라헤어,127.107839778595,36.8146056989904,천안시 서북구,불당2동,생활편의,생활서비스,미용실,3
카메라떼/쌍용점,127.11859620608892,36.79359674785637,천안시 서북구,쌍용2동,생활편의,카페,카페기타,15
카우보이치킨/성성점,127.1264448086057,36.84133936668111,천안시 서북구,부성2동,생활편의,음식점,치킨,3
카츠혼또,127.136753649056,36.8372699415545,천안시 서북구,부성2동,생활편의,음식점,전문음식점,9
카페고메,127.172861559146,36.8341316290393,천안시 동남구,신안동,생활편의,카페,카페기타,3
카페그레코,127.107423287279,36.799607414696,천안시 서북구,불당1동,생활편의,카페,카페기타,3
카페그리노크,127.10672307340946,36.80457968946611,천안시 서북구,불당1동,생활편의,카페,카페기타,34
카페꼰시에스타,127.138781241306,36.837714347223,천안시 서북구,부성1동,생활편의,카페,카페기타,3
카페노을,127.1330543560847,36.90015054691645,천안시 서북구,성환읍,생활편의,카페,카페기타,3
카페드플로르,127.19162361884791,36.8342233928696,천안시 동남구,신안동,생활편의,카페,카페기타,9
카페디어,127.11038463615104,36.820058347329365,천안시 서북구,불당2동,생활편의,카페,카페기타,3
카페라고,127.155890999365,36.818577753413,천안시 동남구,신안동,생활편의,카페,카페기타,3
카페라이더/두정점,127.13000362401964,36.833708222029,천안시 서북구,부성2동,생활편의,카페,카페기타,3
카페로사,127.1215261406715,36.82889674260386,천안시 서북구,백석동,생활편의,카페,카페기타,18
카페루,127.12906039672652,36.81510636442624,천안시 동남구,봉명동,생활편의,카페,카페기타,351
카페르블랑,127.133531769385,36.8314094826736,천안시 서북구,부성2동,생활편의,카페,카페기타,3
카페마더/천안두정점,127.12858774823864,36.83346477313949,천안시 서북구,두정동,생활편의,카페,카페기타,3
카페마마스버켓,127.1118347155883,36.82009804510283,천안시 서북구,백석동,생활편의,카페,카페기타,4
카페마찌,127.2281993880834,36.76081893570115,천안시 동남구,목천읍,생활편의,카페,카페기타,3
카페맘보,127.158946759291,36.7669725702896,천안시 동남구,청룡동,생활편의,카페,카페기타,3
카페메가트라움,127.211079999708,36.8729051946869,천안시 서북구,성거읍,생활편의,카페,카페기타,13
카페모스트,127.107728806565,36.8005795273821,천안시 서북구,불당1동,생활편의,카페,카페기타,3
카페목천,127.2219361207138,36.77404095966234,천안시 동남구,목천읍,생활편의,카페,카페기타,559
카페몽상가인,127.107673212269,36.805328982987,천안시 서북구,불당1동,생활편의,음식점,제과점,10
카페문,127.1836940878565,36.8164948257087,천안시 동남구,유량동,생활편의,카페,카페기타,4
카페미뇽/천안두정점,127.1430376138984,36.83308358888161,천안시 서북구,부성1동,생활편의,카페,카페기타,3
카페밤바리,127.165917132516,36.898790842868,천안시 서북구,직산읍,생활편의,카페,카페기타,14
카페브라운24시,127.1403119747215,36.83038648562126,천안시 서북구,부성1동,생활편의,카페,카페기타,177
카페삼룡동,127.164412456178,36.78413733005601,천안시 동남구,청룡동,생활편의,음식점,전문음식점,13
카페서리,127.234328718771,36.787720648231,천안시 동남구,목천읍,생활편의,카페,카페기타,3
카페슈,127.144170247933,36.772860696796,천안시 동남구,청룡동,생활편의,카페,카페기타,215
카페아르떼,127.19527655079747,36.79874692799266,천안시 동남구,목천읍,생활편의,카페,커피전문점,8
카페알로,127.141642183237,36.8283543257375,천안시 서북구,성정2동,생활편의,카페,카페기타,3
카페어반파크,127.115616793788,36.8218549148019,천안시 서북구,백석동,생활편의,카페,카페기타,4
카페엘리,127.173722817956,36.8099677355683,천안시 동남구,원성1동,생활편의,카페,카페기타,16
카페예코타,127.14385181024436,36.79342732329334,천안시 동남구,일봉동,생활편의,카페,카페기타,60
카페오트밀,127.135254366499,36.7741382751051,천안시 동남구,신방동,생활편의,카페,카페기타,15
카페온담,127.12098842387164,36.77345424795478,천안시 동남구,신방동,생활편의,카페,카페기타,433
카페위아,127.1589972,36.8438141,천안시 서북구,부성1동,생활편의,카페,카페기타,24
카페윈드밀,127.26774291062677,36.85563206165908,천안시 동남구,북면,생활편의,카페,카페기타,3
카페이레,127.13875976581238,36.7915705556037,천안시 동남구,일봉동,생활편의,카페,카페기타,5
카페정원,127.280630667777,36.731116294393,천안시 동남구,수신면,생활편의,카페,카페기타,4
카페지산리,127.193332370028,36.7890813563673,천안시 동남구,목천읍,생활편의,카페,카페기타,3
카페초록,127.15885658648358,36.807712787207166,천안시 동남구,원성1동,생활편의,카페,카페기타,3
카페츄츄,127.121810517987,36.8398251148642,천안시 서북구,부성2동,생활편의,카페,이색카페,3
카페카바나,127.13667223626476,36.84404028326816,천안시 서북구,부성2동,생활편의,카페,카페기타,25
카페카일리,127.12463528186169,36.86530366168705,천안시 서북구,직산읍,생활편의,카페,카페기타,11
카페카키,127.151724482094,36.842630528187,천안시 서북구,부성1동,생활편의,카페,카페기타,3
카페컨테이너,127.141698086808,36.7901920307946,천안시 동남구,일봉동,생활편의,카페,카페기타,6
카페코발트,127.134919793929,36.9110114767366,천안시 서북구,성환읍,생활편의,카페,카페기타,3
카페하라/천안점,127.127949365534,36.784831451526,천안시 동남구,신방동,생활편의,카페,카페기타,52
카페하인츠/삼거리점,127.16575715583956,36.780261428439886,천안시 동남구,청룡동,생활편의,카페,카페기타,29
카페한움,127.10579143961776,36.80716686731354,천안시 서북구,불당2동,생활편의,카페,카페기타,45
카페호텔,127.128560308856,36.7971078269667,천안시 서북구,쌍용1동,여행/레저,숙박,모텔/여관,25
카페흑,127.27195716851476,36.8332756949185,천안시 동남구,북면,생활편의,카페,카페기타,86
카프닉,127.1704259,36.8146404,천안시 동남구,원성1동,생활편의,카페,카페기타,9
칸토덴카화인프로덕츠한국,127.267131812982,36.7375321454725,천안시 동남구,수신면,기업/단체,업종별기업,전기가스업,31
칼튼모텔,127.14022886038111,36.80998453304996,천안시 서북구,성정1동,여행/레저,숙박,모텔/여관,73
칼하트WIP/천안점,127.157168670343,36.8177722977884,천안시 동남구,신안동,쇼핑,의류/직물,스포츠·캐주얼의류,3
캘리포니아,127.159946191721,36.81863332693,천안시 동남구,신안동,여행/레저,숙박,모텔/여관,21
캘리포니아도넛클럽/천안불당점,127.1081721212293,36.81535962289881,천안시 서북구,불당2동,생활편의,음식점,제과점,3
캠프라운지/천안점,127.10715366111594,36.82291090102942,천안시 서북구,불당2동,생활편의,생활서비스,장소대여,3
캠프스토어,127.165279287425,36.7928307586138,천안시 동남구,청룡동,쇼핑,취미/오락,스포츠·레저용품,10
캠핑고래/천안점,127.150391330724,36.8358812935493,천안시 서북구,부성1동,쇼핑,취미/오락,스포츠·레저용품,121
캠핑트렁크/천안점,127.1479764692192,36.87256571913345,천안시 서북구,성거읍,쇼핑,취미/오락,스포츠·레저용품,60
캠핑하우스,127.14453151937768,36.79260412763753,천안시 동남구,일봉동,여행/레저,레저/스포츠,캠프장,3
캣앤독버블,127.13992008238,36.831881689044,천안시 서북구,부성1동,생활편의,생활서비스,애견센터,9
커민스판매써비스코리아,127.207163571295,36.8848482465103,천안시 서북구,성거읍,기업/단체,업종별기업,전기전자,47
커버커피,127.12082886535876,36.84061516175569,천안시 서북구,부성2동,생활편의,카페,카페기타,4
커브스/쌍용클럽,127.11944996742,36.8019961016078,천안시 서북구,쌍용3동,여행/레저,레저/스포츠,헬스,3
커스텀커피/천안성성호수공원점,127.136781379286,36.84213049585,천안시 서북구,부성2동,생활편의,카페,카페기타,31
커스텀커피/천안시청점,127.10864644152308,36.81694614198669,천안시 서북구,불당2동,생활편의,카페,카페기타,3
커스텀픽처스튜디오,127.12981532046553,36.77918629469927,천안시 동남구,신방동,생활편의,생활서비스,사진관,38
커피,127.10187560534116,36.80900531684491,천안시 서북구,불당2동,생활편의,카페,카페기타,60
커피동경,127.188471399638,36.8206610439346,천안시 동남구,원성1동,생활편의,카페,카페기타,3
커피멜로우,127.10223821090312,36.81005800590367,천안시 서북구,불당2동,생활편의,카페,카페기타,25
커피미식가,127.128616037052,36.777832257003,천안시 동남구,신방동,생활편의,카페,카페기타,3
커피볶는토아빈,127.2264280567706,36.90594313188339,천안시 서북구,입장면,생활편의,카페,카페기타,105
커피빈/천안신부동점,127.15740735468388,36.81865006095608,천안시 동남구,신안동,생활편의,카페,커피전문점,3
커피이십센치/입장점,127.246298765548,36.90523503658,천안시 서북구,입장면,생활편의,카페,카페기타,13
커피콩과사진관,127.1200329012254,36.83669582955483,천안시 서북구,백석동,생활편의,생활서비스,사진관,6
컴포즈커피/롯데마트천안성정점,127.140086785865,36.8262989963513,천안시 서북구,성정2동,생활편의,카페,커피전문점,3
컴포즈커피/천안두정효성점,127.146919455957,36.831909505585,천안시 서북구,부성1동,생활편의,카페,커피전문점,4
컴포즈커피/천안성성초점,127.125171310888,36.841713807413,천안시 서북구,부성2동,생활편의,카페,커피전문점,7
컴포즈커피/천안성정현대점,127.13726756378172,36.8242900157903,천안시 서북구,성정2동,생활편의,카페,커피전문점,9
컴포즈커피/천안청당초교점,127.15266246744552,36.78030585721102,천안시 동남구,청룡동,생활편의,카페,커피전문점,3
컴포즈커피/천안통정지구점,127.13146599153322,36.77394015723739,천안시 동남구,신방동,생활편의,카페,커피전문점,5
컴히얼,127.1069685,36.8104639,천안시 서북구,불당2동,생활편의,음식점,전문음식점,9
컴히얼/청당점,127.1536600075342,36.78333915921976,천안시 동남구,청룡동,생활편의,음식점,전문음식점,6
케노시스수도원,127.209747094981,36.839908967462,천안시 동남구,목천읍,생활편의,종교,성당시설,6
케이꿍,127.15007729239368,36.814407102644864,천안시 동남구,문성동,생활편의,음식점,제과점,3
케이비엠,127.12761628124,36.7610008448629,천안시 동남구,풍세면,기업/단체,주요그룹,주요기업기타,3
케이씨파츠텍/본사,127.11477872735468,36.85741422863549,천안시 서북구,부성2동,기업/단체,업종별기업,반도체,20
케이엔솔/천안공장,127.1164496461176,36.8657943284659,천안시 서북구,직산읍,기업/단체,업종별기업,기계,12
케이엔씨,127.107646106214,36.7323651153287,천안시 동남구,풍세면,기업/단체,업종별기업,제조업,62
케이엔아이,127.112616726642,36.8581562922128,천안시 서북구,직산읍,기업/단체,업종별기업,서비스업,3
케이엠에프,127.13603112159,36.8770987055017,천안시 서북구,직산읍,기업/단체,업종별기업,제조업,21
케이원전자,127.118449482299,36.8641556394035,천안시 서북구,직산읍,기업/단체,업종별기업,전기전자,100
케이유피피/본사,127.138391448626,36.9384527942672,천안시 서북구,성환읍,기업/단체,주요그룹,주요기업기타,3
케이티이,127.274296853068,36.842603495336,천안시 동남구,북면,기업/단체,업종별기업,제조업,6
케이티자원,127.127448138518,36.921982395588,천안시 서북구,성환읍,생활편의,생활서비스,생활서비스기타,3
켐코,127.111228243691,36.8276875536378,천안시 서북구,백석동,기업/단체,업종별기업,제조업,6
켐코정밀/2공장,127.097063740081,36.730004211801,천안시 동남구,풍세면,기업/단체,업종별기업,화학,3
코끼리공장,127.232023528868,36.7706114816092,천안시 동남구,목천읍,생활편의,카페,카페기타,24
코네로,127.116505877343,36.792108327724,천안시 서북구,쌍용2동,생활편의,카페,카페기타,3
코다리덕장,127.127338235868,36.792774982597,천안시 동남구,신방동,생활편의,음식점,한식,192
코다코/본사,127.249215078351,36.9150394859301,천안시 서북구,입장면,기업/단체,업종별기업,제조업,36
코드케이,127.10599106050648,36.81034738382547,천안시 서북구,불당2동,쇼핑,의류/직물,여성복,3
코디스,127.15855726687,36.8358813425699,천안시 서북구,부성1동,기업/단체,주요그룹,주요기업기타,3
코렌텍,127.23888271637722,36.91012331980317,천안시 서북구,입장면,기업/단체,업종별기업,의료정밀,59
코론,127.114672043165,36.8641000676056,천안시 서북구,직산읍,기업/단체,업종별기업,기계,9
코루츠/백석점,127.122560570583,36.826882158031,천안시 서북구,백석동,쇼핑,음식료,음식료기타,13
코르지아,127.142503658267,36.7806653487628,천안시 동남구,청룡동,쇼핑,쇼핑기타,일반상가,23
코리아나화장품/천안공장,127.18656259975144,36.89371204758015,천안시 서북구,성거읍,기업/단체,업종별기업,제조업,52
코리아성인나이트,127.128949159385,36.797496673639,천안시 서북구,쌍용1동,생활편의,술집,나이트클럽,143
코벤티아,127.257327129489,36.7378931560123,천안시 동남구,성남면,기업/단체,업종별기업,업종별기업기타,3
코벨류영진물산,127.121422145041,36.7876921961196,천안시 동남구,신방동,기업/단체,업종별기업,업종별기업기타,4
코사마트,127.161723891176,36.8099398889508,천안시 동남구,원성1동,쇼핑,음식료,음식료기타,10
코숨한의원,127.153030138459,36.819188777373,천안시 동남구,신안동,의료편의,의료시설,한의원,3
코스모스벽지,127.264881906485,36.7490308163978,천안시 동남구,수신면,기업/단체,업종별기업,종이 목재,3
코스트코홀세일/천안점,127.105367516724,36.842880222056,천안시 서북구,부성2동,쇼핑,슈퍼/마트,대형마트,10706
코스팜,127.203163723192,36.9067623766265,천안시 서북구,성거읍,기업/단체,업종별기업,음식료업,89
코오롱글로텍/천안공장,127.231022213525,36.9202054492055,천안시 서북구,입장면,기업/단체,주요그룹,코오롱,187
코오롱세이브프라자/천안점,127.10636648170168,36.82457536715435,천안시 서북구,백석동,쇼핑,상설할인매장,의류,6
코이라멘/신불당점,127.109061876645,36.8162166328193,천안시 서북구,불당2동,생활편의,음식점,전문음식점,3
코이라멘/천안터미널점,127.153030138459,36.819188777373,천안시 동남구,신안동,생활편의,음식점,일식,3
코지그라운드,127.13865745337527,36.84327355825687,천안시 서북구,부성2동,생활편의,카페,테마카페,91
코코팜스/천안점,127.142698196463,36.76861117455,천안시 동남구,청룡동,쇼핑,쇼핑기타,쇼핑기타,6
콜러노비타/천안본사,127.126726438225,36.8728769114323,천안시 서북구,직산읍,기업/단체,업종별기업,제조업,64
콤폰,127.10359049842606,36.8111814415911,천안시 서북구,불당2동,생활편의,음식점,전문음식점,104
콩심24시전주종가콩나물국밥,127.108145331128,36.811967114218,천안시 서북구,불당2동,생활편의,음식점,한식,16
쿠우쿠우/천안불당점,127.108673073979,36.810633936763,천안시 서북구,불당1동,생활편의,음식점,부페,489
쿠첸/천안공장,127.23174438292,36.9189555969234,천안시 서북구,입장면,기업/단체,산업시설,공장,110
쿠쿠/천안서비스센터,127.11857634833756,36.80034718486272,천안시 서북구,쌍용2동,쇼핑,가전,기타국내가전,194
쿠쿠정수기/청수렌탈대리점,127.153558075109,36.7969413287736,천안시 동남구,청룡동,쇼핑,가전,가전기타,3
퀸상아꼬마김밥/본점,127.12872356666792,36.84038423481901,천안시 서북구,부성2동,생활편의,음식점,분식,4
퀸스산부인과의원,127.13780917678844,36.82648409882368,천안시 서북구,성정2동,의료편의,의료시설,의원,829
퀸의원,127.128254796502,36.7953858001535,천안시 서북구,쌍용1동,의료편의,의료시설,의원,3
큐브보드게임카페/천안두정점,127.13593513007773,36.8330439736384,천안시 서북구,부성2동,생활편의,카페,테마카페,7
큐에스아이,127.208357922429,36.8834039748593,천안시 서북구,성거읍,기업/단체,업종별기업,업종별기업기타,18
크라운,127.120004970716,36.8563787623906,천안시 서북구,부성2동,기업/단체,업종별기업,화학,7
크라운주차빌딩,127.137087045464,36.8272433146412,천안시 서북구,성정2동,교통편의,자동차시설,주차장,4
크라운호프/성성점,127.13026565643248,36.840321171264776,천안시 서북구,부성2동,생활편의,술집,호프,7
크라운호프/천안신불당점,127.106923229484,36.8107450247241,천안시 서북구,불당2동,생활편의,술집,호프,3
크래버대게나라/천안점,127.118116548099,36.824243544929,천안시 서북구,백석동,생활편의,음식점,전문음식점,22
크래프트힐,127.10505843735234,36.81013799105067,천안시 서북구,불당2동,생활편의,술집,호프,6
크로스핏독립,127.133837262622,36.8351868294546,천안시 서북구,부성2동,여행/레저,레저/스포츠,레저/스포츠기타,42
크로스핏루프탑,127.15812896651288,36.7725153018708,천안시 동남구,청룡동,여행/레저,레저/스포츠,헬스,17
크로스핏루프탑/한들점,127.11886901873636,36.83265254573148,천안시 서북구,백석동,여행/레저,레저/스포츠,헬스,14
크로스핏샤우트,127.121949785836,36.7974410827011,천안시 서북구,쌍용2동,여행/레저,레저/스포츠,헬스,3
크로스핏위너/성성점,127.125393529942,36.8399084600779,천안시 서북구,부성2동,여행/레저,레저/스포츠,헬스,7
크리스피크림도넛/천안터미널점,127.156113192954,36.819522091012,천안시 동남구,신안동,생활편의,음식점,패스트푸드,3
크린토피아/천안신부점,127.15541877634509,36.82321610811008,천안시 동남구,신안동,생활편의,생활서비스,세탁소,3
크린토피아코인워시/천안백석점,127.123560524249,36.8222160319677,천안시 서북구,백석동,생활편의,생활서비스,세탁소,3
크린토피아코인워시/천안성환점,127.12864257239,36.9116502545828,천안시 서북구,성환읍,생활편의,생활서비스,세탁소,4
크린토피아코인워시/천안신방통정점,127.130699202559,36.775832498403,천안시 동남구,신방동,생활편의,생활서비스,세탁소,3
크린토피아코인워시/천안차암점,127.104812025759,36.841269292257,천안시 서북구,부성2동,생활편의,생활서비스,세탁소,3
크림당/본점,127.14307105332637,36.81726561426476,천안시 서북구,성정1동,생활편의,음식점,제과점,31
큰댁/[한식],127.136226016523,36.8266878175772,천안시 서북구,성정2동,생활편의,음식점,한식,42
큰바우,127.13559314974871,36.82805538164944,천안시 서북구,성정2동,생활편의,음식점,전문음식점,3
큰사랑요양병원,127.13297637147694,36.8197441492264,천안시 서북구,성정2동,의료편의,의료시설,요양병원,46
큰집오리,127.10786765185,36.8039680289381,천안시 서북구,불당1동,생활편의,음식점,전문음식점,4
큰집추어탕,127.128060471572,36.7843037348433,천안시 동남구,신방동,생활편의,음식점,한식,16
클라시코,127.109645278556,36.8031070270423,천안시 서북구,불당1동,생활편의,음식점,전문음식점,9
클라우드나인,127.123782564007,36.8397973520624,천안시 서북구,부성2동,생활편의,카페,카페기타,16
클라임맥스,127.12223342604796,36.78676065069189,천안시 동남구,신방동,여행/레저,레저/스포츠,레저/스포츠기타,46
클래스호텔,127.11056613332836,36.81125438878739,천안시 서북구,불당1동,여행/레저,숙박,모텔/여관,44
클린N코인워시셀프빨래방,127.152613495664,36.8206330538666,천안시 동남구,신안동,생활편의,생활서비스,세탁소,6
클린앤피부과의원,127.110950653398,36.8100506838185,천안시 서북구,불당1동,의료편의,의료시설,의원,87
클린휴의원,127.152808269019,36.7832206732917,천안시 동남구,청룡동,의료편의,의료시설,의원,38
키아라플라워스튜디오,127.106006680351,36.806884350441,천안시 서북구,불당2동,생활편의,생활서비스,꽃집,3
키에소커피랩,127.10725040856084,36.79929929950622,천안시 서북구,불당1동,생활편의,카페,카페기타,3
키엔스코리아/천안사무소,127.161029416316,36.8199109648506,천안시 동남구,신안동,기업/단체,업종별기업,업종별기업기타,144
키즈웰치과의원,127.126393856158,36.7949136209107,천안시 서북구,쌍용2동,의료편의,의료시설,의원,3
키친바이정,127.101923675438,36.810883867939,천안시 서북구,불당2동,생활편의,음식점,한식,6
키코디자인,127.12879335530312,36.76936892632797,천안시 동남구,신방동,쇼핑,가구,가구기타,3
킨이로텐/[일식],127.103256886951,36.8111616218313,천안시 서북구,불당2동,생활편의,음식점,일식,110
킨포크가든,127.102451134901,36.8402971673623,천안시 서북구,부성2동,생활편의,음식점,한식,9
킹스커피,127.13240448956832,36.76997753528472,천안시 동남구,신방동,생활편의,카페,카페기타,3
킹콩L백화점/천안점,127.14950639801606,36.8644274346704,천안시 서북구,부성1동,쇼핑,쇼핑기타,쇼핑기타,18
킹콩부대찌개/신불당점,127.108450813799,36.816910994068,천안시 서북구,불당2동,생활편의,음식점,전문음식점,9
킹타일도기,127.12711093182064,36.77578227890926,천안시 동남구,신방동,쇼핑,건축자재,욕조/타일,58
타겟존/천안두정점,127.135087192475,36.8306873525046,천안시 서북구,부성2동,여행/레저,레저/스포츠,레저/스포츠기타,3
타이키카페,127.133087856672,36.7781378042257,천안시 동남구,신방동,생활편의,카페,카페기타,3
타일집,127.13655852156596,36.83271063816999,천안시 서북구,부성2동,생활편의,음식점,한식,6
타타스베이글,127.18639312711878,36.8185717429981,천안시 동남구,원성1동,생활편의,카페,카페기타,261
타타스베이글/불당점,127.107812010723,36.81380023555,천안시 서북구,불당2동,생활편의,카페,카페기타,18
타타스팩토리,127.13750417587,36.7729995300176,천안시 동남구,신방동,쇼핑,음식료,음식료기타,9
탄광맥주/성성점,127.130170648147,36.83980047189897,천안시 서북구,부성2동,생활편의,술집,호프,6
탄광맥주/천안신불당점,127.109311825862,36.8192996144156,천안시 서북구,불당2동,생활편의,술집,호프,9
탄탄면공방/천안신불당점,127.108395293158,36.813661366047,천안시 서북구,불당2동,생활편의,음식점,세계요리,18
탐라/[일식],127.13753147072816,36.82502134965641,천안시 서북구,성정2동,생활편의,음식점,일식,7
탐앤탐스/천안단국대호수점,127.166028850173,36.8327150835712,천안시 동남구,신안동,생활편의,카페,커피전문점,173
탐앤탐스/천안두정점,127.13560398970662,36.83054434862804,천안시 서북구,부성2동,생활편의,카페,커피전문점,54
탐앤탐스/천안백석점,127.112894810469,36.8223548412809,천안시 서북구,백석동,생활편의,카페,커피전문점,13
탐앤탐스/천안에비뉴점,127.133142898825,36.8331870544436,천안시 서북구,부성2동,생활편의,카페,커피전문점,57
탑골,127.12793128145272,36.80444741516656,천안시 서북구,쌍용1동,생활편의,음식점,한식,17
탑골/1호점,127.130004353712,36.826382259806,천안시 서북구,부성2동,생활편의,음식점,한식,11
탑미트,127.12712598274612,36.83036340054738,천안시 서북구,백석동,쇼핑,음식료,정육점,6
탑배드민턴체육관,127.14677545606142,36.89602755168762,천안시 서북구,직산읍,여행/레저,레저/스포츠,운동장/체육관,17
탑스마일의원,127.10710380007572,36.82262948448707,천안시 서북구,불당2동,의료편의,의료시설,의원,93
탑스크린골프,127.145947296225,36.8345480863184,천안시 서북구,부성1동,여행/레저,레저/스포츠,골프연습장,8
탑이비인후과의원,127.108200877621,36.812411508081,천안시 서북구,불당2동,의료편의,의료시설,의원,338
